"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
13045,1.328,789.73267,"no MS2: SL 20:0;O/26:0","SL",1.35232056466904
7365,5.454,490.28589,"low score: LPC 16:3-SN2","LPC",1.35215756419537
12337,1.281,751.71124,"no MS2: NAGly 18:0/26:1","NAGly",1.35197979981073
10926,6.549,682.3775,"no MS2: PI-Cer 26:2;3O","PI_Cer",1.3518734622004
7049,8.647,470.81323,"Unknown","null",1.35153582329401
15443,1.328,939.12488,"Unknown","null",1.35096007822983
12012,1.022,732.83917,"Unknown","null",1.35019532373101
7469,2.59,494.28677,"Unknown","null",1.34981276721402
10738,1.343,673.31927,"Unknown","null",1.34981180055636
17245,1.207,1135.01624,"no MS2: HexCer 22:0;2O/42:2;O","HexCer_HDS",1.34966198843578
11643,1.332,715.47174,"no MS2: MGDG O-9:0_22:5","EtherMGDG",1.34961687677346
13776,1.344,828.35089,"Unknown","null",1.34931183622462
2896,1.116,252.02946,"Unknown","null",1.34927482162744
12274,1.089,747.84857,"Unknown","null",1.34924865749673
12637,7.562,769.11041,"Unknown","null",1.348991726928
739,5.996,139.07344,"Unknown","null",1.34893391043064
14858,1.071,893.61426,"no MS2: SHexCer 14:1;2O/26:2;O","SHexCer",1.3481191490929
13023,1.202,789.03674,"Unknown","null",1.34806471597134
15995,1.337,990.16986,"Unknown","null",1.34803815598006
4877,5.488,358.2074,"low score: Nalbuphine","Phenanthrenes and derivatives",1.34767301025035
2488,8.281,229.07886,"Unknown","null",1.3470640268941
11817,1.33,722.89258,"Unknown","null",1.34691589431453
4315,7.109,328.10327,"low score: Acetaminophen glucuronide","Phenolic glycosides",1.34655900681806
5691,8.043,402.17313,"Unknown","null",1.34649425588593
10737,1.337,673.29779,"no MS2: PI 21:3","PI",1.34642522510614
11133,1.356,692.04364,"Unknown","null",1.34614744068204
4607,1.375,344.22852,"Unknown","null",1.34573916334217
8251,6.356,534.70081,"Unknown","null",1.34565679744614
10267,1.125,648.2843,"no MS2: PS 25:6","PS",1.34564351348001
16541,1.164,1045.70398,"no MS2: DGDG O-15:0_28:5","EtherDGDG",1.34476681031655
9448,7.556,603.08496,"Unknown","null",1.34454595450373
16243,1.325,1015.68182,"no MS2: DGDG O-13:0_28:6","EtherDGDG",1.34453689891184
14373,1.234,861.83051,"Unknown","null",1.3444614325606
13645,1.331,821.75623,"no MS2: NAGly 23:0/26:1","NAGly",1.34427014291415
15519,1.332,946.38623,"Unknown","null",1.34418057266726
