"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
15796,1.116,971.99512,"Unknown","null",0.933422993397712,-0.0993970886392237,0.456539699572641,0.802193726812271,1.50000157817587
15797,1.123,972.34064,"Unknown","null",1.14038841630478,0.18952529003518,0.484223949301612,0.815946329160379,1.14766202462907
15798,1.341,972.40143,"Unknown","null",1.11391273785534,0.155636218679435,0.500526591583529,0.826772549672893,1.40097297132272
15799,1.323,972.64069,"no MS2: PE 16:4_38:10","PE",1.15389428674741,0.206511058497092,0.25970819786778,0.666394351635059,0.600842592847083
15800,1.224,972.65179,"no MS2: PI 43:5","PI",0.952027944684831,-0.0709241735951824,0.633217284757076,0.888539722090483,0.67957766473164
15801,1.156,972.65509,"no MS2: DGDG 11:0_26:4","DGDG",0.883831161071518,-0.178157298063956,0.286807728012603,0.6861386554659,1.22160984634246
15802,1.345,972.87537,"no MS2: MGDG O-21:0_28:0","EtherMGDG",1.21620567658768,0.28238722837137,0.368254476951041,0.744983440048951,0.794644445173815
15803,1.194,972.99475,"no MS2: Cer 21:0;2O/44:1","Cer_NDS",0.975607536615765,-0.0356271918207192,0.785790850505422,0.940002831836387,0.926279474423722
15804,1.347,973.05457,"Unknown","null",0.981192202339288,-0.0273923262294549,0.90405301995913,0.976507326005211,1.2126154399471
15805,0.996,973.17468,"Unknown","null",1.2771759969072,0.352957344437533,0.156889925051846,0.567463464260795,0.860808397146825
15806,1.346,973.26831,"Unknown","null",1.12773905134861,0.173433279724536,0.762995870917191,0.933555321632294,0.547129835095364
15807,1.29,973.32239,"Unknown","null",1.03373350739445,0.0478643122356885,0.67104400504658,0.904097800432442,0.365223402997116
15808,1.235,973.32599,"Unknown","null",0.955479462348243,-0.0657032315085733,0.592306848431812,0.870007783183642,0.654557414868297
15810,1.35,973.41516,"Unknown","null",0.718804940038582,-0.476327770980139,0.457365763191195,0.802438366434392,0.717081477386063
15811,1.341,973.47681,"Unknown","null",1.63226381470245,0.70687425179697,0.0182449080128428,0.332693348015484,1.57270637657004
