"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
10780,1.166,675.29919,"no MS2: PI 21:2","PI",1.85530743997445
17073,1.246,1110.24768,"Unknown","null",1.85422789454874
6196,1.879,426.35681,"low score: CAR 18:1","CAR",1.85402756067128
12796,1.106,777.28735,"Unknown","null",1.85141633083353
15692,1.346,962.24646,"Unknown","null",1.85108644999467
17168,1.15,1123.43164,"Unknown","null",1.85044569798895
8014,4.878,520.5694,"Unknown","null",1.84929940776683
16732,1.16,1065.47668,"Unknown","null",1.84765302285406
17555,1.348,1182.53735,"Unknown","null",1.84709794641776
15844,1.087,975.99951,"Unknown","null",1.84545531599231
11022,1.113,686.67108,"Unknown","null",1.8445700363403
16683,1.152,1060.04211,"Unknown","null",1.84378182017945
16283,1.086,1020.03027,"Unknown","null",1.84338712678662
17291,1.109,1142.1123,"Unknown","null",1.84315514178149
16554,1.071,1046.71362,"no MS2: DGDG O-16:2_28:7","EtherDGDG",1.84304215846015
17325,1.344,1147.02173,"no MS2: TG 8:0_26:0_38:7","TG",1.84218627920248
11648,1.112,715.69946,"Unknown","null",1.84177835060601
7060,8.023,471.19727,"Unknown","null",1.84084325368039
16783,1.185,1072.97705,"no MS2: DG 24:0_44:9","DG",1.83853426042582
12073,1.178,736.70508,"no MS2: SE 28:2/22:1","BRSE",1.83821289871488
16301,1.117,1021.44818,"Unknown","null",1.83687116191764
13362,1.195,806.75067,"no MS2: Cer 10:0;2O/44:7","Cer_NDS",1.83622136453422
11304,6.356,701.40961,"no MS2: SHexCer 10:0;2O/16:1;O","SHexCer",1.83416528994994
13509,1.148,815.15833,"Unknown","null",1.83413267577678
16583,1.096,1049.38318,"Unknown","null",1.83300967704405
14713,1.341,882.80237,"no MS2: CE 34:6","CE",1.83154474782557
13851,1.097,831.82605,"Unknown","null",1.83017728063943
14898,1.173,896.61304,"no MS2: PC 43:7","PC",1.82881858892384
10298,1.019,650.12433,"Unknown","null",1.82585552507789
12325,1.12,750.92261,"Unknown","null",1.82505987742825
3253,1.205,270.95697,"Unknown","null",1.82463617108103
14109,1.327,845.78735,"no MS2: SL 24:0;O/26:0","SL",1.8234554475218
15663,1.103,959.40698,"Unknown","null",1.81986163517566
17389,1.147,1157.45654,"Unknown","null",1.81944550225878
15121,1.345,912.01367,"Unknown","null",1.81941888542108
1643,1.165,181.0265,"Unknown","null",1.81896532474902
10924,1.143,682.30646,"Unknown","null",1.8179357709965
1801,5.039,188.0704,"Unknown","null",1.81695726581381
16823,1.211,1076.98279,"no MS2: HexCer 17:0;2O/44:2","HexCer_NDS",1.81590050501863
13634,1.182,821.16486,"Unknown","null",1.81553122414866
16815,1.163,1076.48462,"Unknown","null",1.81547838417913
16269,1.337,1018.68567,"no MS2: DGDG O-16:2_26:7","EtherDGDG",1.8105309508755
13684,1.163,823.96606,"Unknown","null",1.80962102838089
918,6.527,144.22261,"Unknown","null",1.80916723763228
11970,1.169,730.89923,"Unknown","null",1.80777838758337
16798,1.338,1074.71704,"no MS2: Hex3Cer 16:0;2O/22:4","Hex3Cer",1.80633622221023
17414,1.107,1161.46106,"Unknown","null",1.80572855306416
15367,1.345,932.43237,"Unknown","null",1.8046226881663
12740,1.145,774.33459,"Unknown","null",1.80323517917214
17198,1.133,1128.10339,"Unknown","null",1.80040206083155
17012,1.168,1102.005,"no MS2: TG 8:0_22:0_38:4","TG",1.79991974958741
14191,1.189,850.38947,"Unknown","null",1.79858808461155
17605,1.152,1191.47729,"Unknown","null",1.79745213699254
352,4.311,120.01908,"Unknown","null",1.79727746658715
16869,1.339,1083.98401,"no MS2: SM 60:1;3O","SM",1.79699069161649
15624,1.116,955.90863,"no MS2: TG O-14:0_22:0_22:0","EtherTG",1.79692905404537
7162,1.559,478.19479,"Unknown","null",1.79562660695182
16563,1.18,1047.46167,"Unknown","null",1.79533669839487
15175,1.203,916.11884,"Unknown","null",1.79507609060378
12163,1.327,741.66589,"Unknown","null",1.79487060880353
4650,2.175,347.08847,"low score: Raclopride","Salicylamides",1.79282056083453
13959,1.342,838.97198,"Unknown","null",1.79254776519637
12672,1.1,771.13013,"Unknown","null",1.78977292857278
13351,1.131,806.34845,"Unknown","null",1.78808058554414
16720,1.341,1064.31897,"Unknown","null",1.78505242977778
16699,1.076,1061.73914,"no MS2: DGDG O-16:0_28:4","EtherDGDG",1.78249113743217
11447,1.129,707.28931,"Unknown","null",1.78231357922075
17353,1.345,1151.01782,"no MS2: AHexCer (O-30:0)16:1;2O/18:0;O","AHexCer",1.781653315865
5666,1.978,400.34247,"low score: Palmitoylcarnitine cation","Acyl carnitines",1.77972474151519
14113,1.093,846.08221,"Unknown","null",1.77758266207408
6589,5.478,446.25964,"Unknown","null",1.77727732037873
16635,1.101,1054.72046,"no MS2: PC 55:12","PC",1.77511167301041
16556,1.118,1046.96997,"no MS2: DG 22:0_44:8","DG",1.77264604324239
12819,1.335,778.1286,"Unknown","null",1.77229726706944
15125,1.137,912.3764,"Unknown","null",1.77225903332305
310,2.931,116.1047,"Unknown","null",1.77197601052469
16228,1.137,1014.1969,"Unknown","null",1.77001672123972
17067,1.203,1109.50342,"Unknown","null",1.76914398453942
12473,1.129,759.72272,"no MS2: CE 24:0","CE",1.76819840017125
906,6.528,144.10428,"Unknown","null",1.76602631177604
17505,1.346,1176.0387,"no MS2: SM 37:1;2O(FA 30:2)","ASM",1.76537826780871
17476,0.993,1170.82898,"no MS2: ADGGA 22:6_18:1_22:6","ADGGA",1.76255248232057
16183,1.066,1010.03027,"Unknown","null",1.76118221204164
13798,1.335,829.5434,"no MS2: DGDG O-8:0_19:1","EtherDGDG",1.75991672636313
17448,1.116,1166.79883,"no MS2: ADGGA 22:6_18:3_22:6","ADGGA",1.75794754361165
16865,1.139,1083.49109,"Unknown","null",1.75555630823836
16237,1.203,1014.93762,"no MS2: TG 8:0_16:1_38:2","TG",1.75550751984003
4857,1.048,357.12747,"Pioglitazone","Phenol ethers",1.75451413351907
13307,1.237,804.14722,"Unknown","null",1.75393371373436
12582,1.209,765.92047,"Unknown","null",1.7531256978675
13529,1.222,815.75604,"no MS2: TG O-8:0_18:0_22:0","EtherTG",1.75279448909031
16440,1.17,1036.45557,"Unknown","null",1.75238043423037
16800,1.141,1074.73584,"no MS2: DGDG O-18:2_28:7","EtherDGDG",1.75161452282413
17432,1.342,1164.09961,"no MS2: TG 8:0_26:0_38:1","TG",1.75134586571856
14045,1.103,842.8327,"no MS2: Cer 12:0;2O/44:3","Cer_NDS",1.75004000877316
16902,1.22,1087.98596,"no MS2: TG 8:0_21:0_38:4","TG",1.74914869514975
15309,1.067,927.29712,"Unknown","null",1.74885629854356
16845,1.145,1080.24133,"Unknown","null",1.74754271911248
15026,1.114,904.87299,"no MS2: Cer 16:0;3O/42:2;(2OH)","Cer_AP",1.74749211822688
12579,1.139,765.72906,"no MS2: NAGly 19:0/26:1","NAGly",1.7470514283753
17368,1.225,1153.52759,"Unknown","null",1.74621551843669
14247,1.108,853.83527,"Unknown","null",1.74582978637238
16406,1.189,1032.95837,"no MS2: DG 21:0_44:8","DG",1.74526648815765
16929,1.216,1091.48499,"Unknown","null",1.74476071326907
15253,1.093,922.88544,"no MS2: TG 8:0_9:0_38:0","TG",1.74391594387858
11574,1.334,712.31946,"Unknown","null",1.74388070391953
13690,1.21,824.37109,"Unknown","null",1.74265675621787
16561,1.337,1047.30408,"Unknown","null",1.74255497654037
12797,1.128,777.34119,"Unknown","null",1.7422049174846
16337,1.159,1025.44421,"Unknown","null",1.74202214004068
14601,1.126,875.85339,"Unknown","null",1.74175244190211
14957,1.071,900.61719,"no MS2: DGGA 21:2_22:6","DGGA",1.7383353887443
14149,1.338,847.98029,"Unknown","null",1.73791645640556
16126,1.201,1003.92957,"Unknown","null",1.73595500057286
16446,1.226,1036.95264,"no MS2: DGCC 10:0_44:0","DGCC",1.73288957170948
16090,1.154,999.93048,"no MS2: SM 11:0;2O/44:0","SM",1.73229800836131
11796,1.142,721.89868,"Unknown","null",1.73027446193978
14357,1.083,860.84583,"no MS2: DG O-25:0_28:3","EtherDG",1.73009112969173
16958,1.203,1094.99512,"no MS2: HexCer 19:0;2O/42:1;O","HexCer_HDS",1.72908856216323
16839,1.122,1079.40491,"Unknown","null",1.72604355165779
13243,1.203,800.94812,"Unknown","null",1.72586092935511
15345,1.114,930.39056,"Unknown","null",1.72499564260491
16062,1.217,996.92316,"no MS2: HexCer 11:0;2O/44:0","HexCer_NDS",1.72361860169053
15628,1.178,956.40051,"Unknown","null",1.72222538330738
12476,1.177,759.92523,"Unknown","null",1.72103165361981
13418,1.224,809.9588,"Unknown","null",1.72021338618608
17048,1.078,1107.42542,"Unknown","null",1.71933124359848
9673,4.752,616.17706,"Unknown","null",1.71891648477663
13781,1.336,828.55133,"no MS2: Hex2Cer 16:0;2O/16:4","Hex2Cer",1.71823485908414
14827,1.221,891.40039,"Unknown","null",1.71796091897764
15581,1.134,952.14636,"Unknown","null",1.71762882919029
17533,1.345,1180.04248,"no MS2: TG 8:0_28:0_38:7","TG",1.71606605616166
11652,1.121,715.89734,"Unknown","null",1.71457968044642
