"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
7482,9.069,784.59204,"PC 36:3|PC 18:1_18:2","PC",0.812513054852546,-0.299537101526944,0.0110717119090602,0.0983428528392996,1.49253282080351
7507,9.215,785.591,"RIKEN P-VS1 ID-10653 from Mouse_Aorta_WT_N_Ctr","Unknown",1.3598744290008,0.443473438959604,0.000895621775221398,0.0252797733683468,1.90907898881695
7508,9.08,785.59222,"RIKEN P-VS1 ID-10653 from Mouse_Aorta_WT_N_Ctr","Unknown",0.762497508897621,-0.391195470645027,0.00697185263647533,0.0774025650207008,1.79566291261644
7560,9.756,786.61005,"PC 36:2|PC 18:1_18:1","PC",1.02516955107639,0.0358625343825345,0.36060981586165,0.598374529616584,1.02055655240214
7563,9.224,786.65948,"RIKEN P-VS1 ID-10714 from Mouse_Brain_WT_N_F1DHA","Unknown",1.06978794975378,0.0973248581625921,0.741157407564171,0.810976583639057,0.925677452158832
7571,9.729,786.98779,"Unknown","null",1.04074085953646,0.0576108878470265,0.492464109949214,0.694972715909638,0.91115165541441
7582,9.756,787.61157,"RIKEN P-VS1 ID-10745 from Mouse_Aorta_ApoEKO_N_F1EPA","Unknown",1.00913361696439,0.0131172108856283,0.695759103786521,0.78567197029065,0.897758851266179
7622,9.755,788.61078,"PC 36:1|PC 18:0_18:1","PC",0.996320032179841,-0.00531886396236558,0.923551238818147,0.942271872037434,0.515748734687248
7625,10.44,788.61975,"PC 36:1|PC 18:0_18:1","PC",1.08301348253608,0.115051203303459,0.126805584420186,0.354585986063853,0.76284312077276
7747,8.773,793.54657,"low score: BA 24:1;O4;T/18:3;O","TDCAE",0.878379335119262,-0.187083981199592,0.00380199485807138,0.0530680634023596,1.16447134222638
7820,9.332,796.5874,"PC 37:4|PC 17:0_20:4","PC",1.07713106323029,0.10719380491296,0.306777999297605,0.550066475051814,0.564106895331527
7981,8.475,804.55347,"PC 38:7|PC 16:1_22:6","PC",1.21165398255317,0.276977760752384,0.0847467710579263,0.282692869165982,1.06628773102228
7984,8.961,804.55475,"PC 38:7|PC 16:1_22:6","PC",1.02330933308101,0.0332423189286573,0.660646695689343,0.773315124411557,0.507732346720532
8009,8.959,805.55621,"RIKEN P-VS1 ID-11485 from Mouse_Brain_WT_N_F1","Unknown",1.01286228923002,0.0184380357872165,0.822554590895603,0.86631094785272,0.644229047291433
8042,8.628,806.56891,"PC 38:6|PC 18:1_20:5","PC",1.0851469748206,0.117890457862913,0.171258577190119,0.404063205557937,0.777265043160454
8043,8.891,806.57751,"PC 38:6|PC 16:0_22:6","PC",1.03135395538539,0.0445395432229923,0.427823933053705,0.65617689659178,0.336793582124847
8063,8.625,807.5722,"RIKEN P-VS1 ID-11593 from Mouse_Muscle_WT_CTX1_Ctr","Unknown",1.09261533174157,0.127785572402932,0.161330401186453,0.39291758998636,0.773137575960253
8064,8.889,807.57886,"RIKEN P-VS1 ID-11597 from Mouse_Muscle_WT_CTX0_Ctr","Unknown",1.0649958575051,0.0908478188375206,0.159395237713122,0.39291758998636,0.573988179698306
8086,8.89,808.57898,"PC 38:5|PC 18:2_20:3","PC",1.04144218219829,0.0585827474234968,0.540137007878546,0.714038491905603,0.548802779302084
8087,9.762,808.58679,"PC 38:5|PC 18:0_20:5","PC",0.961270098607032,-0.0569862370716123,0.247211790571238,0.491493284475519,0.623517562137366
8088,9.046,808.58759,"PC 38:5|PC 18:1_20:4","PC",1.0586856413718,0.0822742692543699,0.291129821059493,0.536104914390043,0.474465827351213
8117,9.761,809.58862,"RIKEN P-VS1 ID-11705 from Mouse_Macrophage_WT_N_F1AA","Unknown",0.947404979236158,-0.0779468406370079,0.167521233751568,0.401519147563282,0.602755370081642
8118,9.048,809.58942,"RIKEN P-VS1 ID-11705 from Mouse_Macrophage_WT_N_F1AA","Unknown",1.05077965213055,0.0714601687221901,0.388559208422066,0.617604636544548,0.595704978686854
8157,9.704,810.60913,"PC 38:4|PC 18:0_20:4","PC",1.09530509399784,0.131332784246258,0.0122792712446217,0.0996128417776034,0.937865249663595
8179,9.701,811.61005,"RIKEN P-VS1 ID-11818 from Cell_HeLa_WT_N_Ctr","Unknown",1.12346396609542,0.167953852360167,0.0224129636201113,0.135374300265472,0.966313677108409
8209,10.045,812.62036,"PC 38:3|PC 21:1_17:2","PC",1.2819921801336,0.358387461865476,0.00151418090092196,0.0326630451484595,1.69291560768504
8216,12.354,812.67139,"no MS2: TG 48:6|TG 5:0_9:0_34:6","TG",1.07191003422965,0.100183824995893,0.669813996421323,0.778014718920153,0.461312196414202
