"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
8797,9.044,838.51373,"no MS2: SHexCer 39:7;O2|SHexCer 23:3;O2/16:4","SHexCer",1.44726484871948
10044,13.814,897.07086,"Unknown","null",1.44269236384166
9579,13.968,874.78253,"TG 52:3|TG 16:0_18:1_18:2","TG",1.44209570985871
4799,5.8,627.29932,"Unknown","null",1.44203485814117
12503,8.569,1249.74072,"Unknown","null",1.44182113815768
11096,13.963,962.70844,"no MS2: RIKEN P-VS1 ID-16870 from Mouse_Lung_WT_N_F1","Unknown",1.44115476723943
8390,8.482,820.50946,"RIKEN P-VS1 ID-12188 from Mouse_Kidney_WT_N_F1EPA","Unknown",1.43851277077508
6532,8.927,740.56006,"PC O-34:4","EtherPC",1.43752381560653
12121,8.808,1162.33752,"no MS2: RIKEN P-VS1 ID-18615 from Mouse_Brain_WT_N_F1DHA","Unknown",1.43632843242051
11875,8.764,1099.48462,"Unknown","null",1.4345494610333
2311,9.624,427.81378,"Unknown","null",1.43322328231373
1925,14.13,395.36655,"Unknown","null",1.43221767097505
11368,11.533,986.67261,"no MS2: AHexCer 54:13;O3|AHexCer (O-20:5)16:3;O2/18:5;O","AHexCer",1.43127470796403
10469,13.271,917.72467,"TG O-57:12|TG O-19:5_18:2_20:5","EtherTG",1.43108833213621
8453,13.429,822.73248,"no MS2: Cer 54:6;O4|Cer 12:2;O2/42:4;O2","Cer_EOS",1.43065706033628
10126,13.983,900.79388,"TG 54:4|TG 18:1_18:1_18:2","TG",1.42946606027588
8151,9.258,810.59607,"PC 38:4|PC 18:1_20:3","PC",1.42841514100036
12048,9.74,1145.51245,"Unknown","null",1.42512013257494
9230,13.971,856.74994,"TG 51:5|TG 15:1_18:2_18:2","TG",1.42398149351612
2179,3.614,414.29904,"Unknown","null",1.42131149866084
6500,8.555,738.51184,"no MS2: HexCer 35:5;O4|HexCer 17:0;O3/18:5(2OH)","HexCer_AP",1.42120329741517
3008,8.098,485.35767,"Unknown","null",1.41823616193129
10294,13.62,907.72839,"TG O-56:10|TG O-19:5_18:4_19:1","EtherTG",1.41761328567602
12344,9.004,1213.82068,"Unknown","null",1.41631968983076
3177,6.567,499.1626,"Unknown","null",1.41574990941752
4985,8.624,636.36383,"Unknown","null",1.41565550135315
6879,9.018,758.92395,"Unknown","null",1.41509240231278
11388,13.989,988.72375,"no MS2: PE P-56:12|PE P-28:5_28:7","EtherPE",1.41329652138591
644,14.163,263.23682,"Unknown","null",1.41320417279929
8271,10.446,814.68628,"low score: DGTS 40:5|DGTS 18:0_22:5","DGTS",1.41127988740532
5070,8.919,643.52917,"Unknown","null",1.41123763552913
5157,5.809,649.32092,"Unknown","null",1.41065773601277
3637,5.661,542.32269,"LPC 20:5","LPC",1.40923020834632
