"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
10899,4.695,830.57684,"no MS2: HexCer 9:0;2O/32:7","HexCer_NDS",1.84205409850992
8819,7.158,520.96045,"Unknown","null",1.83965870453911
10861,1.132,820.00745,"Unknown","null",1.83764268603453
10893,2.015,828.57678,"no MS2: PC O-16:0_20:4;O","EtherOxPC",1.83694194955104
4674,1.262,276.00043,"Unknown","null",1.83635893223029
9367,4.897,570.16656,"Unknown","null",1.83544388759616
7631,4.109,439.98929,"Unknown","null",1.83429234391701
394,1.384,123.9015,"Unknown","null",1.8336602709622
8367,5.404,489.27182,"low score: LPG O-18:4","EtherLPG",1.83276229914102
6930,1.156,395.18848,"low score: PA 7:0_7:0","PA",1.83171586241023
1717,3.433,171.84619,"Unknown","null",1.83041922973834
9013,3.382,535.99872,"Unknown","null",1.82829148324206
10460,1.213,712.04071,"Unknown","null",1.82788622459478
11368,6.407,1122.52051,"Unknown","null",1.82725935188089
9133,5.307,549.30573,"no MS2: LPG 21:2","LPG",1.82662843189916
9196,9.486,555.08002,"Unknown","null",1.82595236904257
11016,2.117,885.57184,"no MS2: SMGDG O-11:0_28:4","EtherSMGDG",1.82503992918302
10892,1.939,828.57233,"no MS2: HexCer 12:1;3O/26:2;(2OH)","HexCer_AP",1.82396100922903
5660,3.354,320.85056,"Unknown","null",1.82328264429172
10569,1.198,737.14276,"Unknown","null",1.82229563046266
10910,5.4,833.51764,"no MS2: PI 8:0_26:2","PI",1.82160340770162
4968,5.002,289.86548,"Unknown","null",1.8210575901877
473,1.384,125.89898,"Unknown","null",1.81951612795555
2535,6.037,198.05873,"Unknown","null",1.81750782114873
8401,8.09,491.11987,"Unknown","null",1.81639784231842
3876,3.319,243.96739,"Unknown","null",1.81609338918169
106,1.374,98.90594,"Unknown","null",1.81431125198451
2643,3.319,201.95671,"Unknown","null",1.81168789443621
9583,1.327,591.31781,"no MS2: PG 2:0_21:2","PG",1.81054687867702
1615,3.454,167.85023,"Unknown","null",1.81007239073402
5269,1.039,301.83359,"Unknown","null",1.80819017847409
5502,2.503,312.9252,"Unknown","null",1.80804712390542
6372,1.348,357.83673,"Unknown","null",1.80740791956687
4790,1.042,280.82565,"Unknown","null",1.80696058386585
8236,3.272,479.06696,"Unknown","null",1.80385562057777
8404,5.37,491.28152,"no MS2: LPG O-18:3","EtherLPG",1.80137693569632
9743,6.048,609.11987,"Unknown","null",1.80057139046442
2578,1.037,199.8806,"Unknown","null",1.79859205558546
11408,6.412,1163.49866,"Unknown","null",1.7980346120587
7787,3.494,448.30536,"low score: ST 24:1;O3;G","BileAcid",1.79712803096972
4734,1.042,278.8269,"Unknown","null",1.7971023645252
7566,4.993,435.25348,"no MS2: LPA 18:1","LPA",1.79670737664023
1647,1.377,168.90425,"Unknown","null",1.79387551545521
3909,1.036,245.81535,"Unknown","null",1.79360044705955
917,1.369,141.91113,"Unknown","null",1.79318841854816
8689,1.335,511.27618,"no MS2: PG 2:0_15:0","PG",1.79283645687359
8287,1.281,482.18054,"Unknown","null",1.79069044180716
3161,1.038,220.81244,"Unknown","null",1.79041183403626
3105,1.037,218.81606,"Unknown","null",1.78962801821678
7763,2.366,447.13376,"Unknown","null",1.78914317321529
11060,8.253,910.11407,"Unknown","null",1.78873900832812
10736,1.3,783.57648,"no MS2: SM 9:0;2O/28:4","SM",1.78700692157812
6227,4.555,349.95953,"Unknown","null",1.78685263481039
9971,1.365,635.37781,"no MS2: PA 10:0_22:6","PA",1.78437708943553
10480,1.628,715.06372,"Unknown","null",1.78321762036175
10610,4.829,747.56146,"no MS2: SM 8:0;2O/26:1","SM",1.78093031446618
10591,2.028,742.5351,"no MS2: SL 19:0;O/26:7","SL",1.78042199075059
5674,1.085,321.04181,"Unknown","null",1.77746894624019
6070,3.594,341.71841,"Unknown","null",1.77716676096206
