"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
11209,0.883,1010.58698,"no MS2: Hex3Cer 30:2;2O","Hex3Cer",1.73191514093645
3698,3.521,237.85031,"Unknown","null",1.72834369179878
3445,0.983,228.84636,"Unknown","null",1.72782471719006
11155,6.41,968.57306,"Unknown","null",1.72683556409627
3125,4.434,219.06558,"Unknown","null",1.72644304558111
2162,0.985,187.00688,"Unknown","null",1.7262317931166
4139,1.342,255.08723,"low score: Phenyl-beta-glucopyranoside","Phenolic glycosides",1.7243811140731
8006,0.807,461.8956,"Unknown","null",1.72344077208904
5865,7.181,331.10275,"Unknown","null",1.7218630091321
11232,8.089,1021.22876,"Unknown","null",1.72172446632577
7823,1.157,450.05286,"Unknown","null",1.72103370245673
7125,1.273,408.07709,"Unknown","null",1.71914514567453
10966,5.376,860.53821,"no MS2: LNAPS 16:0/N-26:7","LNAPS",1.71896655661
4258,1.394,258.99142,"Unknown","null",1.71538656742792
