"Dataset","Analysis","Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
"Lip_Pos","paired",6560,9.946,742.57269,"no MS2: LPC 34:3","LPC",0.663751395723376,-0.591285105296635,2.5611652448217e-09,6.95498650927138e-07,1.57079472151908
"Lip_Pos","paired",9818,8.775,884.60724,"PC 44:9","PC",0.629617085397736,-0.667453404289514,2.4571808733034e-09,6.95498650927138e-07,1.80340091092293
"Lip_Pos","paired",6257,9.949,720.58997,"PC O-32:0|PC O-16:0_16:0","EtherPC",0.742935062894674,-0.428691979054854,6.14336081339179e-09,1.50143738279295e-06,1.29886081518141
"Lip_Pos","paired",6214,9.871,718.57605,"PC O-32:1|PC O-16:1_16:0","EtherPC",0.726782705201587,-0.460404005828231,1.03373140375755e-08,1.94341503906418e-06,1.36894952429627
"Lip_Pos","paired",8045,11.952,806.64844,"AHexCer 42:2;O2|AHexCer (O-16:1)26:1;O2","AHexCer",0.60683121053837,-0.720632806713443,9.83716495695127e-09,1.94341503906418e-06,1.79171545999088
"Lip_Pos","paired",6233,8.119,719.56946,"SM 34:1;O3","SM",0.665004893492429,-0.588563138046039,4.43855233091358e-08,6.45735124859292e-06,1.54211471148317
"Lip_Pos","paired",3307,5.648,512.33496,"low score: SL 28:4;O|SL 13:1;O/15:3","SL",0.739971859491831,-0.434457687582979,9.51207923720897e-08,1.16237608278694e-05,1.24157824636802
"Lip_Pos","paired",9336,8.775,862.62537,"Hex2Cer 34:1;O2|Hex2Cer 18:1;O2/16:0","Hex2Cer",0.594484932571,-0.750287850064572,1.57712135102505e-07,1.67586286169792e-05,1.74607154544715
"Lip_Pos","paired",3131,9.009,496.3403,"no MS2: NATau 26:4","NATau",0.770653084926098,-0.375846528249035,2.09317690581624e-07,1.79764630524557e-05,1.23888282531801
"Lip_Pos","paired",6546,8.587,741.55322,"SM 36:4;O3","SM",0.686782970064574,-0.542073829146613,2.10190358555562e-07,1.79764630524557e-05,1.50049490704729
"Lip_Pos","paired",9225,13.229,856.71814,"PC O-42:2|PC O-28:2_14:0","EtherPC",0.735723331757527,-0.442764751080109,2.00699698037709e-07,1.79764630524557e-05,1.35386742970114
"Lip_Pos","paired",7783,13.082,794.68866,"HexCer 42:1;O2|HexCer 18:1;O2/24:0","HexCer_NS",0.663182991726548,-0.592521087550704,2.22965680452424e-07,1.81642707675241e-05,1.63253568155798
"Lip_Pos","paired",3828,5.802,558.29596,"low score: LPS 21:5","LPS",0.681458806802805,-0.553301644045403,2.79056637682579e-07,2.10744394830039e-05,1.4602066422852
"Lip_Pos","paired",6859,9.017,758.45111,"low score: SHexCer 33:5;O2|SHexCer 14:0;O2/19:5","SHexCer",0.84471056035063,-0.243471007550799,2.84556670597024e-07,2.10744394830039e-05,1.04271657222535
"Lip_Pos","paired",11709,8.676,1046.66089,"low score: PI 49:10","PI",0.65772325651589,-0.604447411285312,3.64846967701331e-07,2.62260585018251e-05,1.57189719852878
"Lip_Pos","paired",10117,12.925,900.68158,"PC O-46:8|PC O-28:3_18:5","EtherPC",0.625836241529837,-0.67614288891089,4.70801113831206e-07,3.19621645056519e-05,1.61304210337261
"Lip_Pos","paired",3216,5.801,502.32904,"LPC O-18:4","EtherLPC",0.684194315467568,-0.547521977160997,6.92960146186463e-07,4.23398649319929e-05,1.48012698287532
"Lip_Pos","paired",7814,8.421,796.547,"RIKEN P-VS1 ID-11119 from Mouse_Liver_fads2KO_N_Ctr","Unknown",0.734281511328314,-0.445594820463755,6.8240787223469e-07,4.23398649319929e-05,1.21145298996436
"Lip_Pos","paired",9621,12.863,876.68237,"PC O-44:6|PC O-24:1_20:5","EtherPC",0.617600826155023,-0.695253412409352,6.58748628816622e-07,4.23398649319929e-05,1.62827247358171
"Lip_Pos","paired",9095,11.42,850.66724,"PC O-42:5|PC O-22:2_20:3","EtherPC",0.633239534036834,-0.659176767115294,7.88214539187802e-07,4.69852764335363e-05,1.59267416108722
"Lip_Pos","paired",4308,8.005,592.4696,"LPC O-24:1","EtherLPC",0.720230756435593,-0.473468885792844,9.03184043831839e-07,5.25567095982147e-05,1.32741351822857
"Lip_Pos","paired",8444,10.049,822.63269,"PC O-40:5|PC O-18:1_22:4","EtherPC",0.700668625333735,-0.513195798468661,9.49714177429291e-07,5.39791034799346e-05,1.33259628390173
"Lip_Pos","paired",4064,9.051,575.5022,"low score: DMEDFAHFA 32:4;O2|DMEDFAHFA 20:3/12:0;O","DMEDFAHFA",0.817741535053157,-0.290283174727936,1.03455867261098e-06,5.7465031724119e-05,1.0375536030536
"Lip_Pos","paired",6544,8.769,741.53339,"RIKEN P-VS1 ID-9111 from Cell_C2C12_WT_N_4h10DHA","Unknown",0.811827794763616,-0.300754360073267,1.13451974085485e-06,6.16170277033166e-05,1.19249746743938
"Lip_Pos","paired",8712,13.079,834.67981,"AHexCer 44:2;O2|AHexCer (O-16:1)28:1;O2","AHexCer",0.759440195683884,-0.396991734883315,1.19597101689146e-06,6.25305430758669e-05,1.35074263121075
"Lip_Pos","paired",10229,13.013,904.71527,"PC O-46:6|PC O-24:1_22:5","EtherPC",0.626375072792352,-0.674901294573903,1.20251044376667e-06,6.25305430758669e-05,1.53365021729595
"Lip_Pos","paired",6975,9.017,762.58319,"low score: DGCC 35:4|DGCC 20:1_15:3","DGCC",0.831349624772828,-0.266472763682675,1.32891817303501e-06,6.38326310896972e-05,1.03249779792365
"Lip_Pos","paired",9006,8.554,847.60266,"PI 33:1(d7)|PI 15:0_18:1(d7)","PI",0.588227477773693,-0.765553916711466,1.25954229962467e-06,6.38326310896972e-05,1.92001838801764
"Lip_Pos","paired",10689,8.774,930.5271,"no MS2: PS 46:12","PS",0.681828649394781,-0.552518874301551,1.32584573181521e-06,6.38326310896972e-05,1.6037541877129
"Lip_Pos","paired",2194,4.254,415.21182,"RIKEN P-VS1 ID-2808 from Mouse_Macrophage_WT_N_F1AA","Unknown",0.426951603791588,-1.22785554946064,1.47261748915859e-06,6.71814763368265e-05,3.17438607667794
"Lip_Pos","paired",9181,12.956,854.69824,"PC O-42:3","EtherPC",0.611015637505766,-0.710718791990114,1.50295450684407e-06,6.71814763368265e-05,1.65541087119542
"Lip_Pos","paired",9403,9.044,866.53632,"no MS2: DGGA 41:11|DGGA 19:5_22:6","DGGA",0.859336469988862,-0.218704971045117,1.51185810086966e-06,6.71814763368265e-05,0.910875191765225
"Lip_Pos","paired",4576,5.802,610.3111,"low score: LPI 18:4","LPI",0.702823584713231,-0.508765490083599,1.59652718335456e-06,6.84546041424307e-05,1.36362566013521
"Lip_Pos","paired",2925,5.865,478.29434,"LPE 18:2","LPE",0.667363348648893,-0.583455638475675,1.70728016627219e-06,7.07219106164277e-05,1.63603436485641
"Lip_Pos","paired",5692,8.772,685.56476,"low score: BA 24:1;O3;G/16:2","GLCAE",0.779766652245219,-0.358885637598839,1.6883736021282e-06,7.07219106164277e-05,1.2053246478702
"Lip_Pos","paired",5706,8.773,686.56665,"no MS2: NAGlySer 33:1;O2|NAGlySer 15:0;O(FA 18:0)","NAGlySer",0.729316413163459,-0.455383232784923,1.89866158909258e-06,7.16670011374638e-05,1.39583860681312
"Lip_Pos","paired",6213,9.219,718.57452,"no MS2: PC O-32:1|PC O-20:0_12:1","EtherPC",0.65807121210224,-0.603684383589801,1.79048084248146e-06,7.16670011374638e-05,1.49312874081849
"Lip_Pos","paired",6256,8.576,720.5683,"PC 31:0","PC",0.760301314162178,-0.395356810150183,1.90603726429425e-06,7.16670011374638e-05,1.19772085960856
"Lip_Pos","paired",7554,9.213,786.59174,"PC 36:2|PC 18:1_18:1","PC",1.48099568674134,0.566567438921201,1.88328806460299e-06,7.16670011374638e-05,1.63389917457665
"Lip_Pos","paired",8209,10.045,812.62036,"PC 38:3|PC 21:1_17:2","PC",1.39388438528932,0.479110902894298,1.86026713401312e-06,7.16670011374638e-05,1.61324566660887
"Lip_Pos","paired",8392,8.662,820.5271,"RIKEN P-VS1 ID-12188 from Mouse_Kidney_WT_N_F1EPA","Unknown",0.746198670638844,-0.422368304907495,1.84533240995176e-06,7.16670011374638e-05,1.18289401452866
"Lip_Pos","paired",8919,9.541,842.60638,"PC O-42:9","EtherPC",0.589497334278667,-0.762442805569759,1.98684552250514e-06,7.24753799552622e-05,1.84458618168962
"Lip_Pos","paired",9544,10.294,873.6554,"no MS2: SM 46:8;O3|SM 24:1;O2(FA 22:6)","ASM",0.458388633338658,-1.1253568248529,1.95808232504495e-06,7.24753799552622e-05,2.14464762877698
"Lip_Pos","paired",9039,10.479,848.65375,"PC O-42:6|PC O-21:3_21:3","EtherPC",0.594939014884177,-0.749186304506146,2.56188915527446e-06,8.94465299355827e-05,1.70319302210579
"Lip_Pos","paired",11096,13.963,962.70844,"no MS2: RIKEN P-VS1 ID-16870 from Mouse_Lung_WT_N_F1","Unknown",0.732212505855338,-0.449665680461782,2.82728671709267e-06,9.61947819582017e-05,1.44115476723943
"Lip_Pos","paired",8234,10.046,813.6217,"RIKEN P-VS1 ID-11906 from Mouse_Spleen_WT_N_F1","Unknown",1.40876031564057,0.494426174563603,2.91563274963038e-06,9.69844467107294e-05,1.62182842767315
"Lip_Pos","paired",3641,8.773,542.49152,"low score: Cer 36:4;O2|Cer 18:2;O2/18:2","Cer_NS",0.78807106758705,-0.343602358311951,2.99346823441887e-06,9.71980829468377e-05,1.27480108738783
"Lip_Pos","paired",10466,13.807,917.70215,"TG O-57:12|TG O-21:2_18:5_18:5","EtherTG",0.727199822476797,-0.459576247544391,3.04153899815237e-06,9.71980829468377e-05,1.39759209312783
"Lip_Pos","paired",3636,5.802,542.32166,"LPC 18:2","LPC",0.730647797434911,-0.452751960039404,3.13074024767645e-06,9.73264242922504e-05,1.31245785517392
"Lip_Pos","paired",7322,8.611,777.53851,"SM 39:7;O3","SM",0.82727355299457,-0.273563633336256,3.14598507327651e-06,9.73264242922504e-05,1.09132291017805
"Lip_Pos","paired",11176,13.839,969.71533,"low score: TG O-61:14|TG O-18:5_21:3_22:6","EtherTG",0.64053078225994,-0.642660190445898,3.28448564598701e-06,0.000100341036484903,1.71308589383454
"Lip_Pos","paired",10444,9.039,916.52893,"low score: SQDG 41:11|SQDG 19:5_22:6","SQDG",0.852388641987369,-0.230416725438342,3.96807291156292e-06,0.000116843014407949,0.998533920284958
"Lip_Pos","paired",3388,5.803,520.26337,"low score: LPS 18:3","LPS",0.659452615765799,-0.60065909493388,4.28659706154055e-06,0.000123252273157707,1.51162130279954
"Lip_Pos","paired",7546,9.756,786.47925,"RIKEN P-VS1 ID-10686 from Mouse_SmallIntestine_WT_N_F1DHA","Unknown",0.827919482782266,-0.272437626002205,4.26864671889858e-06,0.000123252273157707,0.844016788471472
"Lip_Pos","paired",6680,9.995,748.61041,"low score: HexCer 39:3;O2|HexCer 17:0;O2/22:3","HexCer_NDS",0.724507742577306,-0.464926987412685,4.34470103833168e-06,0.000123470341135845,1.39969216014021
"Lip_Pos","paired",3390,5.802,520.34143,"LPC 18:2/0:0","LPC",0.793248093115153,-0.33415594682717,4.49154422274803e-06,0.000124742432731775,1.10547291947511
"Lip_Pos","paired",9135,8.558,852.55841,"PC 42:11|PC 20:5_22:6","PC",0.849823553534285,-0.234764765243924,4.46255516877344e-06,0.000124742432731775,0.999972752998795
"Lip_Pos","paired",8465,10.259,823.63879,"SM 42:4;O2","ASM",0.571925702228048,-0.806100353459229,4.73963123894601e-06,0.000130153469078473,1.87570956446601
"Lip_Pos","paired",8479,9.428,824.54053,"PC O-41:11","EtherPC",0.816251312947526,-0.292914687638572,4.79383038245036e-06,0.000130179127274541,1.11958669232974
"Lip_Pos","paired",9679,12.924,878.70001,"PC O-44:5|PC O-24:1_20:4","EtherPC",0.72122550349649,-0.471477681592752,5.21351136537071e-06,0.000138498062793109,1.26601226706381
"Lip_Pos","paired",8296,11.541,815.69263,"SM 42:1;O2|SM 18:0;O2/24:1","SM",0.725965350895664,-0.462027402429285,5.44716925639545e-06,0.000143149265189575,1.25722206925025
"Lip_Pos","paired",6234,8.577,719.56976,"SM 34:1;O3","SM",0.787317283673765,-0.344982945385247,5.8632678243951e-06,0.000149269026696059,1.07036477970112
"Lip_Pos","paired",6648,10.002,746.60553,"PC O-34:1|PC O-16:0_18:1","EtherPC",0.834639194056998,-0.260775424772532,5.86048935955366e-06,0.000149269026696059,0.967494624813462
"Lip_Pos","paired",9815,9.413,884.57642,"SHexCer 42:5;O2","SHexCer",0.739716365735097,-0.434955900075579,6.24908844958948e-06,0.000157451259492749,1.33882452308985
"Lip_Pos","paired",8266,10.046,814.62445,"PC 38:2|PC 18:0_20:2","PC",1.42232481422953,0.508250968731193,6.39605668662976e-06,0.000159509821858399,1.60529141997356
"Lip_Pos","paired",8697,10.044,834.59937,"PC 40:6|PC 18:0_22:6","PC",1.36659388614382,0.450584577622738,6.71145120995444e-06,0.000162812227126694,1.51748277145246
"Lip_Pos","paired",9538,13.967,872.9223,"RIKEN P-VS1 ID-14223 from Mouse_SmallIntestine_WT_N_F1","Unknown",0.679314796905526,-0.557847815425472,7.05779632795996e-06,0.000167033318515035,1.47943743270575
"Lip_Pos","paired",8404,9.553,820.61713,"PC O-40:6|PC O-19:3_21:3","EtherPC",0.749938132066539,-0.41515651293539,7.65844173024447e-06,0.000176577656497335,1.25489919630198
"Lip_Pos","paired",10144,12.925,901.68591,"low score: SM 47:4;O2","SM",0.61624876006101,-0.69841525620514,7.6416755429759e-06,0.000176577656497335,1.58651174190316
"Lip_Pos","paired",8918,10.106,842.60443,"PC O-42:9|PC O-16:4_26:5","EtherPC",0.645630280873522,-0.631219850469963,7.84040902272406e-06,0.000179083735061099,1.55639905127357
"Lip_Pos","paired",3405,5.662,521.34473,"SM 20:2;O3","SM",0.730682003588506,-0.452684420120441,7.94779688643986e-06,0.000179855699911658,1.29072940346539
"Lip_Pos","paired",7480,9.215,784.59143,"PC 36:3|PC 18:1_18:2","PC",1.38451412356152,0.469379770850558,8.20258799544923e-06,0.000183918578540164,1.50394399199677
"Lip_Pos","paired",10827,8.669,940.52997,"low score: GD1b 39:1;O2|GD1b 16:0;O2/23:1","GD1b",0.642469622401024,-0.63829985326174,9.90971955889289e-06,0.000220175950926675,1.49908048813848
"Lip_Pos","paired",9582,13.968,874.9278,"RIKEN P-VS1 ID-14320 from Mouse_Heart_WT_N_F1","Unknown",0.614534250772368,-0.702434674130922,1.01887247497895e-05,0.000224335525121492,1.65395558626537
"Lip_Pos","paired",10531,14.246,921.73297,"TG O-57:10|TG O-15:2_21:4_21:4","EtherTG",0.798588722904864,-0.324475395473502,1.03869386570523e-05,0.000226657839980678,1.08502688245611
"Lip_Pos","paired",4656,8.443,616.46539,"no MS2: CerP 34:2;O2|CerP 12:0;O2/22:2","CerP",0.627773278125945,-0.671684474593752,1.06039154511788e-05,0.00022771207787167,1.6164398703853
"Lip_Pos","paired",10295,13.208,907.73236,"TG O-56:10|TG O-16:4_19:2_21:4","EtherTG",0.587306233362956,-0.767815144955817,1.06741926253239e-05,0.00022771207787167,1.60748601946276
"Lip_Pos","paired",10702,8.998,931.5451,"no MS2: PI 40:7","PI",0.86443884207587,-0.210164196207703,1.11796049980935e-05,0.000234389808564644,1.00432746737461
"Lip_Pos","paired",7861,10.266,798.62958,"PC O-38:3","EtherPC",0.769166781915337,-0.378631636682819,1.15589225413383e-05,0.000237395014210342,1.14971060869333
"Lip_Pos","paired",6692,8.492,749.55817,"SM 38:6;O2","SM",0.687045282604847,-0.541522905834507,1.18025131653934e-05,0.000238391257654723,1.53042163391354
"Lip_Pos","paired",11201,13.994,971.73407,"low score: TG O-61:13|TG O-19:5_21:4_21:4","EtherTG",0.657605520987372,-0.60470568353859,1.17827714978368e-05,0.000238391257654723,1.53372593436972
"Lip_Pos","paired",4277,7.675,590.45673,"LPC O-24:2","EtherLPC",0.653182190365524,-0.614442639905727,1.34135740077441e-05,0.000260180752975607,1.53229744258925
"Lip_Pos","paired",10516,14.297,920.77716,"no MS2: TG 56:8|TG 24:0_16:4_16:4","TG",0.636619527129894,-0.651496685225185,1.37692834758864e-05,0.000262907256367706,1.50164402088854
"Lip_Pos","paired",8409,12.805,820.66443,"HexCer 43:3;O3","HexCer_HS",0.635339202236883,-0.654401054612432,1.39705224978325e-05,0.000264681837090718,1.64814176725168
"Lip_Pos","paired",8146,8.77,810.53821,"PC O-40:11|PC O-22:6_18:5","EtherPC",0.757963866971235,-0.3997990198207,1.41130825019736e-05,0.000265325951037104,1.31606866592976
"Lip_Pos","paired",8729,10.045,835.60333,"RIKEN P-VS1 ID-12825 from Mouse_Lung_WT_N_F1","Unknown",1.35801428636769,0.441498656875289,1.55424510911051e-05,0.000287828588705196,1.47662974101816
"Lip_Pos","paired",9387,9.042,865.5318,"low score: LPI 38:8","LPI",0.871810253755557,-0.197913922905364,1.55455702574001e-05,0.000287828588705196,0.821383054682639
"Lip_Pos","paired",6829,9.432,757.55304,"no MS2: NAGly 46:13;O2|NAGly 22:6;O(FA 24:6)","NAGly",0.835471558445062,-0.259337378735765,1.64240057288124e-05,0.000297335333342352,0.983349128522565
"Lip_Pos","paired",10496,13.989,919.71753,"TG O-57:11|TG O-14:1_21:4_22:6","EtherTG",0.795419701539055,-0.330211798571892,1.63412868996046e-05,0.000297335333342352,1.08264865081014
"Lip_Pos","paired",3397,8.773,520.50903,"no MS2: Cer 34:1;O2|Cer 13:0;O2/21:1","Cer_NDS",0.721621183718333,-0.470686404302935,1.66439451075739e-05,0.000299101484139049,1.38468520243872
"Lip_Pos","paired",7507,9.215,785.591,"RIKEN P-VS1 ID-10653 from Mouse_Aorta_WT_N_Ctr","Unknown",1.45931462572661,0.545290959363417,1.72950896367742e-05,0.000308534299797637,1.57008356260445
"Lip_Pos","paired",3637,5.661,542.32269,"LPC 20:5","LPC",0.702660917836295,-0.509099437127901,1.78500507051234e-05,0.000313852690095838,1.40923020834632
"Lip_Pos","paired",7263,8.42,774.56543,"RIKEN P-VS1 ID-10248 from Mouse_Ear_fads2KO_N_Ctr","Unknown",0.783107533659331,-0.352717667798853,1.77475781774978e-05,0.000313852690095838,0.996700970790369
"Lip_Pos","paired",7017,8.985,764.52325,"PE 38:6|PE 16:0_22:6","PE",1.67437068727321,0.743618960079559,1.8144672616431e-05,0.000316754141961123,1.46001970934014
"Lip_Pos","paired",6097,10.003,709.52014,"no MS2: RIKEN P-VS1 ID-8225 from Mouse_Feces_WT_N_Ctr","Unknown",0.52985277347404,-0.91633655122215,2.06745086481302e-05,0.000358358149900924,1.82778611141326
"Lip_Pos","paired",3389,5.663,520.34039,"LPC 18:2","LPC",0.760807226578848,-0.394397145087478,2.23279048752743e-05,0.000371220404865104,1.14608145399398
"Lip_Pos","paired",4623,8.625,614.38007,"no MS2: PE 25:1","PE",0.756656432468902,-0.40228971632331,2.20505518556716e-05,0.000371220404865104,1.28630962674904
"Lip_Pos","paired",5412,8.773,666.48328,"RIKEN P-VS1 ID-7159 from Mouse_Brain_WT_N_F1","Unknown",0.82820899603441,-0.27193322149164,2.20490400310002e-05,0.000371220404865104,1.0931687836847
"Lip_Pos","paired",9712,13.968,879.73584,"TG 52:3|TG 16:1_18:1_18:1","TG",0.774259118049151,-0.369111627014114,2.26370841079104e-05,0.00037381779432252,1.46250214962929
"Lip_Pos","paired",9726,13.234,880.71777,"PC O-44:4|PC O-26:2_18:2","EtherPC",0.799964076429925,-0.321992879787437,2.4670281421758e-05,0.000404658844260246,0.708140654800568
"Lip_Pos","paired",8797,9.044,838.51373,"no MS2: SHexCer 39:7;O2|SHexCer 23:3;O2/16:4","SHexCer",0.695872613193741,-0.523104865155455,2.61864247323222e-05,0.000421050145038129,1.44726484871948
"Lip_Pos","paired",8801,9.214,838.57654,"no MS2: PE O-45:11|PE O-17:4_28:7","EtherPE",0.509046069511263,-0.974131866390357,2.60765174696766e-05,0.000421050145038129,2.01959922171828
"Lip_Pos","paired",9333,9.366,862.55481,"low score: PS 40:4","PS",0.772069950969258,-0.373196530626338,2.64197018353823e-05,0.000422024518207022,1.25144486817515
"Lip_Pos","paired",10675,8.773,929.52301,"RIKEN P-VS1 ID-16048 from Mouse_Macrophage_WT_N_F1DHA","Unknown",0.811008902222609,-0.302210344289545,2.68301781256802e-05,0.000425798411293263,1.21431215636503
"Lip_Pos","paired",9230,13.971,856.74994,"TG 51:5|TG 15:1_18:2_18:2","TG",0.77288401328579,-0.371676169757471,2.99315518627028e-05,0.000460079954417897,1.42398149351612
"Lip_Pos","paired",9320,8.774,861.53473,"low score: PI 34:0","PI",0.836216961544455,-0.258050788066068,2.96246362384171e-05,0.000460079954417897,1.11656041092784
"Lip_Pos","paired",9683,13.968,878.73462,"RIKEN P-VS1 ID-14482 from Mouse_Heart_WT_N_F1EPA","Unknown",0.889915212696505,-0.168260206054693,2.98226166066119e-05,0.000460079954417897,0.823144142585573
"Lip_Pos","paired",10421,13.965,914.81836,"TG 55:4|TG 17:0_19:1_19:3","TG",0.856347510867092,-0.223731725287802,2.94530022148217e-05,0.000460079954417897,0.9183187000906
"Lip_Pos","paired",8445,10.247,822.6355,"PC O-40:5|PC O-20:1_20:4","EtherPC",0.747506538188466,-0.419841896752775,3.19126439429138e-05,0.000486779980214648,1.20166741875113
"Lip_Pos","paired",10269,13.206,906.73175,"PC O-46:5|PC O-26:1_20:4","EtherPC",0.708149259346869,-0.497874620137889,3.2066929956857e-05,0.000486779980214648,1.27967758621634
"Lip_Pos","paired",8046,11.871,806.64868,"HexCer 42:3;O3","HexCer_HDS",0.540474909845943,-0.887700448770186,3.24803265312387e-05,0.000490011839767577,1.82931470834315
"Lip_Pos","paired",8242,11.535,813.68671,"SM 42:2;O2|SM 16:2;O2/26:0","SM",0.775901906981728,-0.366053822959909,3.2804308471512e-05,0.000491863373646475,1.03619712144939
"Lip_Pos","paired",8760,11.541,836.67157,"RIKEN P-VS1 ID-12884 from Mouse_Liver_fads2KO_N_Ctr","Unknown",0.748202848856925,-0.418498635782996,3.34338151429531e-05,0.000495225722481076,1.12500221018018
"Lip_Pos","paired",10530,14.003,921.72235,"TG O-57:10|TG O-21:4_18:3_18:3","EtherTG",0.419598862842106,-1.25291732682508,3.48808101469662e-05,0.000510471257480152,2.26646579616313
"Lip_Pos","paired",5385,8.544,664.53033,"low score: LPC 28:0","LPC",0.615605832368479,-0.699921194785206,3.5130728744639e-05,0.000511068458642248,1.84141219083726
"Lip_Pos","paired",7508,9.08,785.59222,"RIKEN P-VS1 ID-10653 from Mouse_Aorta_WT_N_Ctr","Unknown",0.728997919254734,-0.456013398147441,3.5614269358359e-05,0.000515037126105499,1.2113768988279
"Lip_Pos","paired",10922,14.171,947.73035,"low score: TG O-59:11|TG O-17:3_21:4_21:4","EtherTG",0.865910324704985,-0.207710470399899,3.61778113969886e-05,0.00052010924149553,0.827634104101831
"Lip_Pos","paired",10716,9.023,932.55499,"no MS2: DGDG O-36:10|DGDG O-18:5_18:5","EtherDGDG",0.584514981465199,-0.774688092528105,3.67514455966876e-05,0.000525266275077805,1.8261720005973
"Lip_Pos","paired",6658,9.104,747.4953,"low score: BA 24:1;O4;T/16:4","TDCAE",0.615831585265206,-0.699392231504476,3.82255086259114e-05,0.000537648675512164,1.66332444039389
"Lip_Pos","paired",7577,9.213,787.59497,"RIKEN P-VS1 ID-10745 from Mouse_Aorta_ApoEKO_N_F1EPA","Unknown",1.47711168119675,0.562778909256071,3.82777698605223e-05,0.000537648675512164,1.76949555169255
"Lip_Pos","paired",9932,13.785,891.68481,"TG O-55:11|TG O-19:1_18:5_18:5","EtherTG",0.825678962162132,-0.276347148263337,3.81801093173973e-05,0.000537648675512164,1.0017347257795
"Lip_Pos","paired",10162,10.048,902.58765,"low score: PS 43:5","PS",1.33148538335333,0.413036591162566,3.92528610431025e-05,0.000545079502212173,1.46722189250744
"Lip_Pos","paired",12109,9.021,1159.3335,"RIKEN P-VS1 ID-18599 from Mouse_Plasma_ApoEKO_N_F1DHA","Unknown",0.760389144746078,-0.395190158551589,4.02616713561067e-05,0.00055280631906924,1.15472520286662
"Lip_Pos","paired",8406,10.106,820.6217,"PC O-40:6|PC O-20:2_20:4","EtherPC",0.77386369943499,-0.369848607930212,4.04988307023279e-05,0.000552956101879829,1.07644321029805
"Lip_Pos","paired",8480,9.78,824.55768,"PE O-44:11","EtherPE",0.850964521952722,-0.232829109944191,4.68002040496619e-05,0.00061033151321372,0.925519372841246
"Lip_Pos","paired",9971,13.964,893.70282,"TG O-55:10|TG O-13:0_21:5_21:5","EtherTG",0.848255831352794,-0.23742865207921,4.67276129154641e-05,0.00061033151321372,0.926970255860216
"Lip_Pos","paired",9632,14.162,876.94519,"RIKEN P-VS1 ID-14415 from Mouse_SmallIntestine_WT_N_F1","Unknown",0.721141368378096,-0.471645990114775,5.05569707425031e-05,0.000650322297340408,1.24086187678609
"Lip_Pos","paired",8040,9.202,806.56805,"PC 38:6|PC 16:0_22:6","PC",1.55172443813199,0.633872380309953,5.25643076316811e-05,0.000672602973046223,1.9418543320276
"Lip_Pos","paired",10880,9.769,944.55951,"RIKEN P-VS1 ID-16487 from Mouse_Plasma_WT_N_Ctr","Unknown",0.866493040730428,-0.206739932511748,5.44610582335122e-05,0.000693243887097416,0.934070024594745
"Lip_Pos","paired",3210,5.833,502.29355,"LPE 20:4","LPE",0.75262010483779,-0.410006266068381,5.82535791578893e-05,0.000737677447989024,1.09116008513697
"Lip_Pos","paired",4333,8.444,594.48315,"LPC O-24:0","EtherLPC",0.802048123440608,-0.318239292912621,6.04040717849251e-05,0.000758117426658813,1.06706255443721
"Lip_Pos","paired",10837,13.989,940.83295,"low score: AHexCer 50:0;O2|AHexCer (O-17:0)13:0;O2/20:0","AHexCer",0.793624648861956,-0.333471260394091,6.04880925525648e-05,0.000758117426658813,1.03702896831752
"Lip_Pos","paired",7836,8.431,797.55469,"no MS2: SM 40:7;O2","SM",0.746879290188927,-0.421052999821743,6.16520155956953e-05,0.000760997606645856,1.08052679722688
"Lip_Pos","paired",8525,9.789,826.56348,"no MS2: PS 37:1","PS",0.729334104206934,-0.455348237725605,6.21639120877654e-05,0.000763460307248736,1.31779692920236
"Lip_Pos","paired",4014,7.792,571.3963,"low score: TG 30:3|TG 8:1_8:1_14:1","TG",0.814913027670232,-0.295282000260586,6.5231114088248e-05,0.000793158422048149,0.996604569788161
"Lip_Pos","paired",2191,3.684,415.21109,"RIKEN P-VS1 ID-2808 from Mouse_Macrophage_WT_N_F1AA","Unknown",0.460759056476428,-1.11791557177641,7.2806602209132e-05,0.000872251646074111,2.17716419535621
"Lip_Pos","paired",9599,13.966,875.78162,"RIKEN P-VS1 ID-14347 from Mouse_Muscle_WT_CTX3_Ctr","Unknown",0.658685513348248,-0.602338274003429,7.69148065814119e-05,0.000912523239247431,1.85952245598227
"Lip_Pos","paired",6943,9.017,761.57983,"RIKEN P-VS1 ID-9786 from Mouse_Brain_WT_N_F1DHA","Unknown",0.890851964795389,-0.166742379637697,8.60908237974595e-05,0.00100193320648091,0.784531863067806
"Lip_Pos","paired",10232,13.992,904.74805,"low score: TG 55:9|TG 18:2_18:2_19:5","TG",0.833990288972114,-0.261897509938454,8.58933946774414e-05,0.00100193320648091,0.947231337610796
"Lip_Pos","paired",6796,9.436,756.55133,"PC 34:3|PC 16:0_18:3","PC",0.865078777123403,-0.209096579258965,8.66000951611924e-05,0.0010030835667012,0.879394703463621
"Lip_Pos","paired",3608,8.088,538.48462,"CAR 26:1","CAR",0.729931681726224,-0.454166654246944,9.8430888355387e-05,0.00112413593990919,1.21894382118483
"Lip_Pos","paired",7071,9.933,766.56049,"PC O-36:5|PC O-15:3_21:2","EtherPC",0.761933016508392,-0.392263922626551,9.97099432635472e-05,0.00112843064406507,1.16871611203626
